,container,unix_time,cpu_util,cpu_sys,cpu_user,mem_util,mem_used,tcp_currestab,traffic_pkg_in,traffic_pkg_out,traffic_byte_in,traffic_byte_out,y
2291,container74,1649980000000.0,46.63,23.48,14.28,37.3,30.88,11784.0,212816.0,206170.0,2051403.0,2024256.0,0
2292,container74,1649980000000.0,50.37,25.37,15.42,25.9,21.44,12178.0,214173.0,207503.0,2064698.0,2037496.0,1
2293,container74,1649980000000.0,28.31,14.26,8.67,45.65,37.8,11905.0,64448.0,60448.0,827968.0,805874.0,31
2294,container75,1649970000000.0,43.35,21.74,14.74,40.03,35.69,12472.0,177054.0,184986.0,1789909.0,1642534.0,0
2295,container75,1649980000000.0,60.6,30.4,20.6,54.22,48.34,12338.0,177498.0,185459.0,1794920.0,1647118.0,0
2296,container75,1649980000000.0,29.29,14.69,9.96,13.84,12.34,12953.0,178428.0,186449.0,1798722.0,1650596.0,1
2297,container75,1649980000000.0,63.12,31.66,21.46,41.64,37.13,12930.0,178183.0,186188.0,1812866.0,1663535.0,1
2298,container75,1649980000000.0,54.01,27.09,18.36,31.13,27.76,12683.0,179911.0,188028.0,1813134.0,1663781.0,2
2299,container75,1649980000000.0,46.09,23.12,15.67,46.66,41.61,12253.0,179905.0,188022.0,1819416.0,1669528.0,0
2300,container75,1649980000000.0,41.03,20.58,13.95,41.33,36.85,11315.0,180889.0,189070.0,1821900.0,1671800.0,0
2301,container75,1649980000000.0,48.7,24.43,16.56,55.52,49.5,12140.0,181692.0,189925.0,1832700.0,1681680.0,0
2302,container75,1649980000000.0,49.8,24.98,16.93,26.78,23.88,11682.0,181850.0,190093.0,1835791.0,1684508.0,0
2303,container75,1649980000000.0,30.88,15.49,10.5,35.48,31.63,12149.0,182824.0,191131.0,1846284.0,1694107.0,0
2304,container75,1649980000000.0,63.99,32.1,21.75,35.1,31.3,11902.0,183350.0,191691.0,1854704.0,1701810.0,0
2305,container75,1649980000000.0,54.57,27.37,18.55,21.69,19.34,12766.0,184477.0,192891.0,1861860.0,1708356.0,0
2306,container75,1649980000000.0,39.11,19.62,13.3,41.56,37.06,11814.0,185278.0,193744.0,1865442.0,1711633.0,2
2307,container75,1649980000000.0,26.79,13.44,9.11,35.06,31.26,11339.0,185095.0,193549.0,1871820.0,1717468.0,2
2308,container75,1649980000000.0,43.94,22.04,14.94,39.15,34.91,12287.0,186214.0,194741.0,1880465.0,1725377.0,0
2309,container75,1649980000000.0,39.06,19.59,13.28,33.99,30.31,12390.0,187184.0,195774.0,1886226.0,1730647.0,0
2310,container75,1649980000000.0,37.08,18.6,12.61,38.87,34.66,11288.0,187524.0,196136.0,1889214.0,1733381.0,0
2311,container75,1649980000000.0,25.53,12.81,8.68,41.29,36.82,12318.0,188182.0,196837.0,1897710.0,1741153.0,1
2312,container75,1649980000000.0,40.61,20.37,13.81,29.96,26.72,12200.0,189313.0,198041.0,1901422.0,1744549.0,1
2313,container75,1649980000000.0,43.55,21.84,14.81,37.3,33.26,11510.0,190265.0,199055.0,1909635.0,1752062.0,0
2314,container75,1649980000000.0,34.04,17.08,11.57,41.66,37.14,12546.0,190031.0,198806.0,1913555.0,1755648.0,0
2315,container75,1649980000000.0,42.07,21.1,14.3,52.85,47.12,11377.0,191025.0,199865.0,1918480.0,1760154.0,2
2316,container75,1649980000000.0,29.88,14.99,10.16,52.3,46.63,12407.0,191698.0,200581.0,1927003.0,1767951.0,0
2317,container75,1649980000000.0,38.8,19.46,13.19,44.71,39.87,12337.0,191968.0,200869.0,1933601.0,1773987.0,1
2318,container75,1649980000000.0,44.37,22.26,15.09,45.54,40.61,12413.0,192830.0,201787.0,1944464.0,1783925.0,1
2319,container75,1649980000000.0,41.8,20.97,14.21,49.1,43.78,12438.0,194388.0,203446.0,1941783.0,1781472.0,0
2320,container75,1649980000000.0,47.82,23.98,16.26,43.48,38.77,11321.0,195592.0,204728.0,1960804.0,1798873.0,0
2321,container75,1649980000000.0,58.75,29.47,19.97,51.63,46.03,12560.0,195592.0,204728.0,1960188.0,1798309.0,0
2322,container75,1649980000000.0,49.41,24.79,16.8,44.53,39.71,12313.0,196238.0,205416.0,1966270.0,1803873.0,0
2323,container75,1649980000000.0,41.76,20.94,14.2,17.26,15.39,12873.0,196813.0,206029.0,1969115.0,1806476.0,0
2324,container75,1649980000000.0,58.85,29.52,20.01,35.07,31.27,11466.0,49373.0,49009.0,790095.0,727878.0,37
2325,container76,1649980000000.0,33.95,17.97,9.35,43.14,37.61,10773.0,194083.49,186838.0,1908459.75,1943924.0,2
2326,container76,1649980000000.0,30.24,16.0,8.33,50.51,44.03,11306.0,194361.71,187102.0,1914989.98,1950499.0,0
2327,container76,1649980000000.0,29.46,15.59,8.11,41.41,36.1,10887.0,195022.93,187728.0,1905776.66,1941223.0,1
2328,container76,1649980000000.0,47.02,24.89,12.95,50.14,43.71,11874.0,194172.34,186922.0,1917232.47,1952756.0,0
2329,container76,1649980000000.0,40.12,21.23,11.05,53.12,46.31,11639.0,194712.64,187434.0,1914215.62,1949719.0,0
2330,container76,1649980000000.0,51.17,27.08,14.09,42.05,36.66,12028.0,194993.35,187700.0,1912237.43,1947727.0,2
2331,container76,1649980000000.0,30.71,16.25,8.45,67.76,59.07,10716.0,193918.21,186682.0,1918564.95,1954098.0,0
2332,container76,1649980000000.0,45.45,24.06,12.51,64.99,56.66,10555.0,194395.41,187134.0,1913859.87,1949361.0,0
2333,container76,1649980000000.0,31.97,16.92,8.8,49.16,42.86,11850.0,195125.28,187825.0,1911373.15,1946857.0,1
2334,container76,1649980000000.0,38.87,20.57,10.7,55.53,48.41,12061.0,194570.93,187300.0,1912413.63,1947905.0,0
2335,container76,1649980000000.0,43.65,23.1,12.02,45.58,39.73,11557.0,195197.57,187893.0,1916115.61,1951632.0,2
2336,container76,1649980000000.0,50.43,26.69,13.88,52.37,45.65,11857.0,194016.63,186775.0,1915765.29,1951279.0,0
2337,container76,1649980000000.0,32.93,17.43,9.07,58.28,50.81,10302.0,194922.85,187633.0,1908109.95,1943572.0,1
2338,container76,1649980000000.0,34.02,18.0,9.37,64.83,56.52,11889.0,194567.49,187297.0,1916239.86,1951757.0,1
2339,container76,1649980000000.0,37.15,19.66,10.23,56.58,49.33,10530.0,194397.36,187135.0,1908449.91,1943914.0,2
2340,container76,1649980000000.0,22.57,11.94,6.21,53.84,46.94,11130.0,194773.39,187492.0,1911921.9,1947410.0,0
2341,container76,1649980000000.0,50.6,26.78,13.93,24.45,21.31,10924.0,194232.52,186979.0,1912392.83,1947884.0,1
2342,container76,1649980000000.0,55.57,29.41,15.3,29.0,25.28,11883.0,194369.6,187109.0,1915594.08,1951107.0,0
2343,container76,1649980000000.0,38.49,20.37,10.6,48.92,42.65,11504.0,194876.97,187590.0,1915284.37,1950795.0,0
2344,container76,1649980000000.0,29.76,15.75,8.19,51.61,44.99,11130.0,194623.11,187349.0,1913359.55,1948857.0,0
2345,container76,1649980000000.0,31.64,16.75,8.71,50.57,44.09,11761.0,195031.04,187736.0,1910021.58,1945496.0,0
2346,container76,1649980000000.0,53.86,28.51,14.83,67.01,58.42,11133.0,194602.34,187330.0,1903562.17,1938993.0,1
2347,container76,1649980000000.0,27.51,14.56,7.57,43.48,37.91,11118.0,194751.28,187471.0,1918423.66,1953956.0,1
2348,container76,1649980000000.0,34.87,18.46,9.6,33.52,29.22,11283.0,194795.38,187512.0,1907184.86,1942640.0,0
2349,container76,1649980000000.0,39.2,20.75,10.79,52.93,46.15,10763.0,194416.26,187153.0,1913457.57,1948956.0,0
2350,container76,1649980000000.0,29.97,15.86,8.25,45.17,39.38,10936.0,194316.31,187059.0,1910277.35,1945754.0,0
2351,container76,1649980000000.0,49.06,25.97,13.51,46.89,40.88,11692.0,194564.05,187293.0,1906056.99,1941505.0,0
2352,container76,1649980000000.0,39.38,20.84,10.84,36.69,31.99,12184.0,194578.52,187307.0,1911924.86,1947413.0,2
2353,container76,1649980000000.0,42.6,22.54,11.73,40.81,35.58,10909.0,194693.93,187416.0,1910181.98,1945658.0,0
2354,container76,1649980000000.0,20.12,10.65,5.54,41.85,36.49,11171.0,194229.2,186976.0,1916945.09,1952467.0,0
2355,container76,1649980000000.0,25.75,13.63,7.09,39.33,34.28,3670.0,194893.72,187606.0,1917321.46,1952846.0,18
2356,container77,1649980000000.0,39.47,18.03,13.21,44.12,37.18,13606.0,152256.0,152130.0,1478562.0,1631376.0,0
2357,container77,1649980000000.0,19.5,8.91,6.53,39.39,33.19,13874.0,152354.0,152227.0,1479737.0,1632653.0,2
2358,container77,1649980000000.0,39.85,18.21,13.34,65.59,55.28,13053.0,153347.0,153205.0,1490050.0,1643854.0,0
2359,container77,1649980000000.0,31.65,14.46,10.59,47.09,39.68,13644.0,154445.0,154287.0,1498917.0,1653484.0,1
2360,container77,1649980000000.0,58.89,26.9,19.71,50.89,42.89,14336.0,154694.0,154532.0,1507121.0,1662395.0,0
2361,container77,1649980000000.0,34.56,15.79,11.57,43.79,36.9,14576.0,155075.0,154907.0,1511416.0,1667060.0,2
2362,container77,1649980000000.0,38.12,17.41,12.76,52.86,44.54,14326.0,156503.0,156314.0,1520069.0,1676458.0,0
2363,container77,1649980000000.0,59.34,27.11,19.86,50.48,42.54,13469.0,156176.0,155992.0,1522069.0,1678630.0,2
2364,container77,1649980000000.0,44.97,20.54,15.05,60.13,50.67,13785.0,157676.0,157470.0,1532398.0,1689848.0,0
2365,container77,1649980000000.0,31.43,14.36,10.52,53.21,44.84,14429.0,158025.0,157813.0,1537353.0,1695230.0,0
2366,container77,1649980000000.0,41.76,19.08,13.98,57.3,48.29,14233.0,158969.0,158743.0,1544327.0,1702805.0,2
2367,container77,1649980000000.0,70.73,32.31,23.67,33.17,27.95,13410.0,159674.0,159438.0,1549861.0,1708815.0,0
2368,container77,1649980000000.0,60.29,27.54,20.18,45.07,37.98,13845.0,160204.0,159960.0,1548059.0,1706858.0,0
2369,container77,1649980000000.0,58.52,26.73,19.58,52.28,44.05,13907.0,161126.0,160868.0,1557502.0,1717114.0,2
2370,container77,1649980000000.0,61.96,28.31,20.74,39.22,33.05,14052.0,161639.0,161374.0,1570022.0,1730712.0,0
2371,container77,1649980000000.0,36.34,16.6,12.16,39.43,33.23,13301.0,161759.0,161492.0,1574915.0,1736027.0,1
2372,container77,1649980000000.0,39.89,18.22,13.35,61.74,52.03,13822.0,161874.0,161605.0,1586701.0,1748828.0,2
2373,container77,1649980000000.0,54.69,24.98,18.3,60.42,50.91,13809.0,164555.0,164246.0,1585952.0,1748014.0,0
2374,container77,1649980000000.0,40.38,18.45,13.51,33.83,28.51,14263.0,164622.0,164312.0,1596969.0,1759980.0,0
2375,container77,1649980000000.0,48.06,21.96,16.08,43.68,36.81,13966.0,165351.0,165030.0,1599706.0,1762953.0,2
2376,container77,1649980000000.0,61.9,28.28,20.72,44.96,37.89,13140.0,165732.0,165406.0,1608377.0,1772370.0,0
2377,container77,1649980000000.0,39.74,18.15,13.3,59.08,49.78,13096.0,166405.0,166069.0,1627130.0,1792738.0,2
2378,container77,1649980000000.0,48.41,22.11,16.2,50.84,42.85,13423.0,167474.0,167122.0,1618487.0,1783351.0,0
2379,container77,1649980000000.0,45.87,20.95,15.35,46.37,39.08,13088.0,167556.0,167202.0,1627318.0,1792942.0,1
2380,container77,1649980000000.0,62.91,28.74,21.05,52.39,44.15,13576.0,168504.0,168136.0,1635841.0,1802199.0,0
2381,container77,1649980000000.0,35.36,16.15,11.83,43.78,36.9,12668.0,169521.0,169138.0,1639759.0,1806455.0,0
2382,container77,1649980000000.0,40.83,18.65,13.66,43.73,36.85,13372.0,169804.0,169417.0,1646589.0,1813873.0,0
2383,container77,1649980000000.0,58.73,26.83,19.65,31.74,26.75,13604.0,170705.0,170305.0,1650178.0,1817771.0,2
2384,container77,1649980000000.0,40.57,18.53,13.58,28.22,23.78,13725.0,171719.0,171304.0,1657995.0,1826261.0,0
2385,container77,1649980000000.0,45.21,20.65,15.13,29.89,25.19,13395.0,172347.0,171922.0,1666833.0,1835860.0,0
2386,container77,1649980000000.0,54.58,24.93,18.27,49.22,41.48,13960.0,34560.0,36186.0,670655.0,753898.0,47
2387,container78,1649980000000.0,53.01,26.23,15.84,63.97,54.16,13109.0,192902.0,212891.0,2066455.0,1927604.0,0
2388,container78,1649980000000.0,29.22,14.46,8.73,33.35,28.24,13174.0,194575.0,214715.0,2067935.0,1928987.0,1
2389,container78,1649980000000.0,37.35,18.49,11.16,49.13,41.6,13326.0,195633.0,215868.0,2077625.0,1938043.0,0
2390,container78,1649980000000.0,63.77,31.56,19.06,56.29,47.66,13049.0,195823.0,216075.0,2081963.0,1942097.0,0
2391,container78,1649980000000.0,39.47,19.53,11.8,37.77,31.98,13543.0,196916.0,217266.0,2092776.0,1952203.0,0
2392,container78,1649980000000.0,54.47,26.96,16.28,41.3,34.97,13155.0,197288.0,217671.0,2095252.0,1954517.0,0
2393,container78,1649980000000.0,39.11,19.35,11.69,38.46,32.57,12787.0,198048.0,218500.0,2107539.0,1966000.0,1
2394,container78,1649980000000.0,54.33,26.89,16.24,57.38,48.58,14044.0,198621.0,219124.0,2117383.0,1975200.0,0
2395,container78,1649980000000.0,66.68,33.0,19.93,35.65,30.19,13372.0,199545.0,220131.0,2116514.0,1974388.0,2
2396,container78,1649980000000.0,41.15,20.36,12.3,40.16,34.0,13507.0,200080.0,220714.0,2134224.0,1990940.0,0
2397,container78,1649980000000.0,34.86,17.25,10.42,50.57,42.82,13719.0,200296.0,220950.0,2135254.0,1991902.0,1
2398,container78,1649980000000.0,35.62,17.63,10.65,53.7,45.47,13616.0,201485.0,222245.0,2138584.0,1995015.0,0
2399,container78,1649980000000.0,40.73,20.16,12.17,48.73,41.26,13095.0,201763.0,222548.0,2156023.0,2011313.0,0
2400,container78,1649980000000.0,50.66,25.07,15.14,36.99,31.32,13192.0,203181.0,224094.0,2157621.0,2012806.0,1
2401,container78,1649980000000.0,40.27,19.93,12.03,37.06,31.38,12869.0,203158.0,224069.0,2163726.0,2018512.0,0
2402,container78,1649980000000.0,35.41,17.52,10.58,45.03,38.13,13776.0,205071.0,226154.0,2170057.0,2024429.0,0
2403,container78,1649980000000.0,34.59,17.12,10.34,45.19,38.26,13654.0,205281.0,226382.0,2174831.0,2028891.0,0
2404,container78,1649980000000.0,40.86,20.22,12.21,38.23,32.37,13054.0,205949.0,227110.0,2190662.0,2043686.0,0
2405,container78,1649980000000.0,63.0,31.18,18.83,52.05,44.07,11936.0,206645.0,227869.0,2196940.0,2049553.0,0
2406,container78,1649980000000.0,35.57,17.61,10.63,39.48,33.43,13671.0,206620.0,227842.0,2200727.0,2053093.0,2
2407,container78,1649980000000.0,47.87,23.69,14.31,52.36,44.33,13025.0,207378.0,228668.0,2204599.0,2056711.0,1
2408,container78,1649980000000.0,25.63,12.68,7.66,29.98,25.39,14319.0,208244.0,229612.0,2207825.0,2059726.0,0
2409,container78,1649980000000.0,50.6,25.04,15.12,47.35,40.09,13575.0,209298.0,230760.0,2218742.0,2069929.0,0
2410,container78,1649980000000.0,43.35,21.46,12.96,54.95,46.53,12350.0,209793.0,231300.0,2232392.0,2082687.0,0
2411,container78,1649980000000.0,39.85,19.72,11.91,39.35,33.32,12500.0,210356.0,231913.0,2239353.0,2089192.0,0
2412,container78,1649980000000.0,35.0,17.32,10.46,65.03,55.06,13474.0,211267.0,232906.0,2243692.0,2093247.0,0
2413,container78,1649980000000.0,53.3,26.38,15.93,73.02,61.82,13652.0,211787.0,233473.0,2257385.0,2106045.0,0
2414,container78,1649980000000.0,46.26,22.89,13.83,32.55,27.56,13072.0,212588.0,234346.0,2258167.0,2106776.0,1
2415,container78,1649980000000.0,37.68,18.65,11.26,40.81,34.55,13567.0,214077.0,235969.0,2265649.0,2113768.0,2
2416,container78,1649980000000.0,53.19,26.32,15.9,57.9,49.02,13757.0,214293.0,236204.0,2278132.0,2125435.0,0
2417,container78,1649980000000.0,55.4,27.42,16.56,41.61,35.23,13171.0,53628.0,61104.0,913348.0,849922.0,49
2418,container79,1649980000000.0,58.87,30.88,19.96,30.37,24.36,13789.0,196569.0,209464.0,2111299.0,2262331.0,0
2419,container79,1649980000000.0,52.0,27.28,17.63,38.6,30.96,13880.0,196328.0,209205.0,2118709.0,2270306.0,0
2420,container79,1649980000000.0,40.3,21.14,13.66,39.89,31.99,13372.0,197761.0,210744.0,2129089.0,2281478.0,0
2421,container79,1649980000000.0,64.55,33.86,21.89,41.67,33.42,14510.0,198370.0,211399.0,2139759.0,2292962.0,1
2422,container79,1649980000000.0,45.89,24.07,15.56,43.82,35.14,14335.0,199028.0,212105.0,2143839.0,2297353.0,0
2423,container79,1649980000000.0,55.48,29.1,18.81,46.15,37.01,14067.0,199645.0,212768.0,2144643.0,2298218.0,0
2424,container79,1649980000000.0,49.02,25.71,16.62,35.31,28.32,13877.0,200151.0,213312.0,2156282.0,2310745.0,0
2425,container79,1649980000000.0,47.07,24.69,15.96,25.6,20.53,14219.0,200907.0,214124.0,2158017.0,2312612.0,0
2426,container79,1649980000000.0,42.5,22.29,14.41,55.96,44.88,14808.0,201908.0,215199.0,2168455.0,2323847.0,0
2427,container79,1649980000000.0,35.91,18.83,12.18,53.18,42.65,14829.0,202799.0,216156.0,2174034.0,2329851.0,2
2428,container79,1649980000000.0,38.23,20.05,12.96,46.53,37.32,13483.0,203108.0,216488.0,2178021.0,2334142.0,1
2429,container79,1649980000000.0,41.66,21.85,14.13,20.77,16.66,14677.0,203962.0,217406.0,2188366.0,2345276.0,1
2430,container79,1649980000000.0,45.72,23.98,15.5,46.48,37.28,13924.0,204317.0,217787.0,2200248.0,2358064.0,0
2431,container79,1649980000000.0,39.7,20.82,13.46,46.18,37.04,14265.0,205269.0,218810.0,2191624.0,2348783.0,0
2432,container79,1649980000000.0,52.59,27.58,17.83,41.17,33.02,14329.0,205695.0,219268.0,2206107.0,2364370.0,0
2433,container79,1649980000000.0,33.75,17.7,11.44,48.88,39.2,13884.0,206853.0,220512.0,2212552.0,2371307.0,0
2434,container79,1649980000000.0,57.77,30.3,19.59,42.75,34.29,13856.0,207685.0,221405.0,2217228.0,2376340.0,0
2435,container79,1649980000000.0,54.43,28.55,18.45,34.58,27.73,15217.0,208289.0,222054.0,2219123.0,2378379.0,2
2436,container79,1649980000000.0,49.18,25.8,16.68,39.06,31.33,14093.0,208824.0,222629.0,2226567.0,2386391.0,0
2437,container79,1649980000000.0,41.09,21.55,13.93,58.87,47.22,15984.0,209724.0,223596.0,2243577.0,2404698.0,0
2438,container79,1649980000000.0,52.63,27.6,17.85,44.02,35.31,13544.0,209817.0,223696.0,2248733.0,2410247.0,1
2439,container79,1649980000000.0,41.04,21.53,13.92,34.89,27.99,14334.0,210925.0,224886.0,2246865.0,2408237.0,0
2440,container79,1649980000000.0,34.87,18.29,11.83,44.62,35.78,13792.0,211716.0,225736.0,2253702.0,2415595.0,0
2441,container79,1649980000000.0,42.46,22.27,14.4,29.9,23.98,14898.0,211911.0,225945.0,2257031.0,2419178.0,1
2442,container79,1649980000000.0,52.07,27.31,17.66,31.71,25.43,14734.0,212861.0,226966.0,2266839.0,2429734.0,0
2443,container79,1649980000000.0,45.72,23.98,15.5,48.36,38.78,14184.0,214110.0,228307.0,2271765.0,2435036.0,0
2444,container79,1649980000000.0,39.7,20.83,13.46,44.19,35.44,14166.0,214804.0,229053.0,2286078.0,2450441.0,1
2445,container79,1649980000000.0,34.09,17.88,11.56,39.16,31.4,14446.0,214873.0,229127.0,2289756.0,2454399.0,0
2446,container79,1649980000000.0,53.1,27.85,18.01,49.18,39.44,14538.0,215466.0,229764.0,2296801.0,2461982.0,0
2447,container79,1649980000000.0,46.34,24.3,15.71,34.19,27.42,14697.0,216380.0,230746.0,2302356.0,2467960.0,0
2448,container79,1649980000000.0,49.4,25.91,16.75,48.2,38.66,14624.0,86850.0,91597.0,578627.0,612762.0,27
2449,container80,1649980000000.0,50.44,23.06,14.08,53.51,44.8,12760.0,186131.0,189018.0,2040392.0,2217894.0,0
2450,container80,1649980000000.0,42.83,19.58,11.96,35.84,30.0,13215.0,185542.0,188417.0,2037923.0,2215258.0,2
2451,container80,1649980000000.0,41.45,18.95,11.57,56.59,47.38,13321.0,184175.0,187023.0,2020694.0,2196868.0,2
2452,container80,1649980000000.0,46.82,21.41,13.07,34.57,28.94,12886.0,184034.0,186879.0,2016860.0,2192776.0,0
2453,container80,1649980000000.0,58.34,26.67,16.29,45.62,38.19,12592.0,183550.0,186385.0,2009910.0,2185358.0,0
2454,container80,1649980000000.0,49.66,22.71,13.86,43.09,36.08,12909.0,183050.0,185875.0,2009679.0,2185111.0,0
2455,container80,1649980000000.0,56.22,25.7,15.69,48.56,40.66,12836.0,182104.0,184910.0,1989864.0,2163961.0,2
2456,container80,1649980000000.0,31.98,14.62,8.93,33.55,28.09,12637.0,181320.0,184110.0,1999339.0,2174074.0,0
2457,container80,1649980000000.0,40.53,18.53,11.32,50.36,42.16,12941.0,180267.0,183036.0,1980849.0,2154338.0,0
2458,container80,1649980000000.0,58.92,26.94,16.45,41.78,34.97,12920.0,179589.0,182345.0,1981609.0,2155150.0,1
2459,container80,1649980000000.0,47.23,21.59,13.18,40.93,34.27,13326.0,178926.0,181668.0,1968467.0,2141122.0,0
2460,container80,1649980000000.0,54.4,24.87,15.19,42.76,35.8,12477.0,178411.0,181143.0,1958125.0,2130083.0,0
2461,container80,1649980000000.0,29.95,13.69,8.36,37.31,31.23,13409.0,178548.0,181283.0,1948194.0,2119483.0,0
2462,container80,1649980000000.0,50.34,23.02,14.05,48.41,40.53,13922.0,176287.0,178976.0,1943455.0,2114425.0,0
2463,container80,1649980000000.0,47.27,21.61,13.2,48.28,40.42,12856.0,176353.0,179044.0,1939206.0,2109889.0,1
2464,container80,1649980000000.0,44.96,20.56,12.55,55.96,46.85,13696.0,175394.0,178066.0,1926134.0,2095936.0,0
2465,container80,1649980000000.0,30.85,14.1,8.61,60.62,50.75,12270.0,174664.0,177321.0,1923955.0,2093611.0,0
2466,container80,1649980000000.0,42.01,19.21,11.73,50.81,42.53,11821.0,175726.0,178404.0,1913313.0,2082251.0,0
2467,container80,1649980000000.0,48.29,22.08,13.48,52.03,43.56,13531.0,173316.0,175946.0,1903370.0,2071638.0,0
2468,container80,1649980000000.0,53.22,24.33,14.86,55.8,46.72,12126.0,172614.0,175230.0,1897767.0,2065658.0,0
2469,container80,1649980000000.0,45.48,20.8,12.7,57.58,48.21,11899.0,172140.0,174746.0,1889403.0,2056730.0,0
2470,container80,1649980000000.0,52.69,24.09,14.71,67.63,56.62,12807.0,171898.0,174500.0,1880975.0,2047734.0,0
2471,container80,1649980000000.0,43.76,20.01,12.22,21.41,17.93,12555.0,170443.0,173015.0,1871898.0,2038046.0,0
2472,container80,1649980000000.0,40.27,18.41,11.24,62.59,52.4,12545.0,170156.0,172723.0,1870103.0,2036130.0,1
2473,container80,1649980000000.0,58.88,26.92,16.44,66.73,55.87,13344.0,169848.0,172408.0,1861702.0,2027163.0,1
2474,container80,1649980000000.0,48.89,22.35,13.65,55.02,46.06,12817.0,168846.0,171386.0,1850095.0,2014773.0,0
2475,container80,1649980000000.0,20.94,9.57,5.85,44.73,37.45,12498.0,168609.0,171145.0,1847949.0,2012483.0,0
2476,container80,1649980000000.0,43.1,19.7,12.03,54.71,45.8,12412.0,167373.0,169884.0,1835619.0,1999322.0,0
2477,container80,1649980000000.0,49.49,22.63,13.82,36.34,30.42,13579.0,166670.0,169167.0,1832170.0,1995641.0,1
2478,container80,1649980000000.0,53.43,24.43,14.91,31.94,26.74,12619.0,165682.0,168159.0,1817459.0,1979938.0,0
2479,container80,1649980000000.0,37.72,17.25,10.53,40.65,34.03,13809.0,578671.0,589426.0,4547288.0,4893719.0,40
2480,container81,1649980000000.0,56.68,28.68,17.29,40.93,34.23,12653.0,171578.41,167008.0,1903004.88,2113589.0,1
2481,container81,1649980000000.0,39.66,20.07,12.09,40.39,33.77,12663.0,172378.16,167802.0,1895817.67,2105728.0,0
2482,container81,1649980000000.0,35.77,18.1,10.91,59.17,49.48,12601.0,172130.59,167556.0,1889811.74,2099160.0,0
2483,container81,1649980000000.0,27.68,14.01,8.44,49.66,41.53,13154.0,172336.66,167760.0,1896751.1,2106749.0,2
2484,container81,1649980000000.0,40.51,20.5,12.35,41.23,34.47,12923.0,172027.76,167454.0,1890276.33,2099668.0,1
2485,container81,1649980000000.0,28.63,14.49,8.73,58.35,48.79,12739.0,172737.84,168158.0,1902363.1,2112887.0,1
2486,container81,1649980000000.0,16.85,8.53,5.14,48.3,40.39,12562.0,171198.93,166632.0,1883940.86,2092739.0,2
2487,container81,1649980000000.0,43.8,22.16,13.36,56.01,46.83,13197.0,171978.34,167405.0,1888666.72,2097908.0,1
2488,container81,1649980000000.0,35.71,18.07,10.89,37.64,31.48,13799.0,171907.81,167335.0,1890305.96,2099700.0,1
2489,container81,1649980000000.0,39.25,19.86,11.97,35.86,29.98,12586.0,171951.35,167378.0,1884339.94,2093175.0,0
2490,container81,1649980000000.0,54.19,27.42,16.52,59.01,49.34,12799.0,172507.01,167929.0,1882982.04,2091690.0,0
2491,container81,1649980000000.0,35.87,18.15,10.94,62.59,52.34,12568.0,172638.12,168059.0,1885317.62,2094245.0,0
2492,container81,1649980000000.0,34.33,17.37,10.47,50.08,41.87,12514.0,172142.66,167568.0,1890221.95,2099608.0,0
2493,container81,1649980000000.0,38.34,19.4,11.69,70.49,58.94,13148.0,171802.43,167231.0,1891518.36,2101026.0,0
2494,container81,1649980000000.0,40.56,20.52,12.37,48.48,40.54,12578.0,172457.4,167880.0,1892655.35,2102270.0,0
2495,container81,1649980000000.0,52.49,26.56,16.01,33.09,27.67,12942.0,171534.5,166965.0,1894849.07,2104669.0,0
2496,container81,1649980000000.0,41.2,20.85,12.56,45.33,37.9,12169.0,172328.71,167753.0,1891945.31,2101493.0,0
2497,container81,1649980000000.0,25.37,12.84,7.74,54.91,45.92,12779.0,172136.95,167562.0,1897133.8,2107168.0,1
2498,container81,1649980000000.0,49.08,24.84,14.97,44.31,37.05,12308.0,172557.18,167979.0,1894104.91,2103855.0,0
2499,container81,1649980000000.0,49.26,24.93,15.02,41.48,34.68,12510.0,171885.87,167313.0,1882267.29,2090909.0,2
2500,container81,1649980000000.0,53.1,26.87,16.19,30.26,25.3,12138.0,172173.89,167599.0,1886095.59,2095096.0,2
2501,container81,1649980000000.0,38.16,19.31,11.64,41.99,35.11,13067.0,172440.87,167864.0,1894255.46,2104020.0,1
2502,container81,1649980000000.0,36.57,18.51,11.15,45.17,37.77,12171.0,172620.59,168042.0,1896172.59,2106116.0,2
2503,container81,1649980000000.0,32.56,16.48,9.93,65.61,54.86,13229.0,172493.47,167916.0,1887648.92,2096794.0,0
2504,container81,1649980000000.0,40.86,20.68,12.46,49.35,41.27,13358.0,172489.54,167912.0,1891384.36,2100880.0,0
2505,container81,1649980000000.0,44.39,22.46,13.54,46.48,38.86,12899.0,172200.58,167625.0,1892051.11,2101609.0,0
2506,container81,1649980000000.0,39.63,20.05,12.09,61.98,51.82,13339.0,171198.47,166632.0,1890781.32,2100220.0,0
2507,container81,1649980000000.0,35.68,18.06,10.88,48.36,40.44,13284.0,171608.91,167039.0,1885652.06,2094610.0,0
2508,container81,1649980000000.0,39.54,20.01,12.06,43.44,36.32,12409.0,172299.46,167724.0,1892244.98,2101821.0,0
2509,container81,1649980000000.0,46.05,23.31,14.04,44.12,36.89,12145.0,172416.8,167840.0,1882181.94,2090815.0,0
2510,container81,1649980000000.0,30.38,15.37,9.26,53.61,44.82,2414.0,172925.35,168344.0,1890511.81,2099925.0,37
2511,container82,1649980000000.0,53.82,24.46,15.85,48.32,40.46,6024.0,182659.0,185447.0,1862163.0,1705407.0,1
